claimReviewed,itemReviewed.datePublished,itemReviewed.type,author.name,author.jobTitle,author.affiliation.type,author.affiliation.name,title,subtitle,reviewRating.type,reviewRating.alternateName,reviewRating.color,postTerms.partyTermId,postTerms.ratingTermId,postTerms.claimerTermId,type,id,datePublished,url
"“Los centros [de Urgencias de atención primaria] no están cerrados, de hecho están abiertos prácticamente la inmensa mayoría”",2022-05-25,Claim,Isabel Díaz Ayuso,Presidenta de la Comunidad de Madrid,Organization,Partido Popular,"Las urgencias de Atención Primaria de Madrid están cerradas, pese a que Ayuso dice que “la inmensa mayoría están abiertas”","Los Servicios de Urgencias de Atención Primaria permanecen cerrados desde marzo de 2020, como recoge la página web de la Comunidad de Madrid y como confirman desde Amyts
",Rating,Falso,#f54242,98757,98750,98789,ClaimReview,322690,2022-05-30,https://www.newtral.es/urgencias-atencion-primaria-madrid-isabel-diaz-ayuso-fact-check/20220530/
"“Tenemos el grupo con más diputados en el Parlamento de Catalunya""",,Claim,Oriol Junqueras,Presidente de Esquerra Republicana de Catalunya,Organization,ERC,"ERC no es “el grupo con más diputados en el Parlamento de Catalunya”, el PSC también tiene 33 escaños","Tanto PSC como ERC cuentan con 33 escaños, aunque la candidatura de Esquerra no fue la más votada; el PSC obtuvo cerca de 50.000 votos más
",Rating,Engañoso,#ff8433,98758,98754,112658,ClaimReview,320778,2022-05-27,https://www.newtral.es/erc-diputados-catalunya-factcheck/20220527/
"“Con el anterior Gobierno del PP, las plazas de empleo público se desplomaron. Ahora, con el Gobierno de Pedro Sánchez se consiguen 29.578 plazas nuevas”",2022-05-23,Claim,Héctor Gómez,Portavoz del PSOE en el Congreso de los Diputados,Organization,PSOE,"El “desplome” de las plazas de empleo público comenzó antes de que gobernara Rajoy, pese a lo que dice Héctor Gómez","En su primer año de legislatura, el Gobierno de Mariano Rajoy redujo el número de plazas ofertadas, pero fueron incrementando durante el resto de su mandato
",Rating,Engañoso,#ff8433,98761,98754,113132,ClaimReview,322609,2022-05-27,https://www.newtral.es/empleo-publico-pp-hector-gomez/20220527/
"""Yo creo que es insano que un partido como el PSOE [...] gobierne hace 40 años en Santa Coloma [de Gramenet] por mayoría absoluta""",2022-05-20,Claim,Gabriel Rufián,Portavoz de ERC en el Congreso,Organization,ERC,"El PSOE ha gobernado 19 años con mayoría absoluta en Santa Coloma, no 40 como dice Rufián","De los 43 años de alcaldía que ha habido en Santa Coloma desde 1979, el PSC ha tenido cinco mayorías absolutas en once mandatos y ha estado gobernando con mayoría absoluta 19 de los 43 años
",Rating,Engañoso,#ff8433,98758,98754,98850,ClaimReview,321023,2022-05-27,https://www.newtral.es/psoe-santa-coloma-factcheck/20220527/
“Fue el Gobierno progresista el que sacó a España del procedimiento de déficit excesivo después de que los gobiernos del PP lo mantuvieran por encima del 3% de forma sistemática”,2022-05-25,Claim,María Jesús Montero,Ministra de Hacienda y Función Pública,Organization,PSOE,España solo cumplió con el déficit marcado por la UE en 2018 pese a lo que dice Montero,"En 2020 y 2021, España superó el déficit marcado por la UE, pero no entró en el procedimiento de déficit excesivo ya que la Comisión Europea suspendió su obligatoriedad por la pandemia
",Rating,Engañoso,#ff8433,98761,98754,98845,ClaimReview,321689,2022-05-26,https://www.newtral.es/deficit-excesivo-espana-factcheck/20220526/
"“A partir del próximo curso universitario en Castilla y León, el precio de la primera matrícula de máster habilitante será un 27% más barato. Cumplimos nuestro compromiso de seguir bajando los precios de la educación universitaria”",2022-05-24,Claim,Alfonso Fernández Mañueco,Presidente de Castilla y León,Organization,Partido Popular,La bajada de precio de másteres habilitantes en Castilla y León es fruto de un pacto nacional propuesto por el Ministerio,"La bajada de precios de las tasas de los másteres habilitantes se aprobó en 2021 en la Conferencia General de Política Universitaria a propuesta del Ministerio de Universidades
",Rating,Verdad a medias,#ebe013,98757,98749,112603,ClaimReview,321829,2022-05-26,https://www.newtral.es/bajada-precio-master-habilitante-castilla-leon-factcheck/20220526/
"""[España] no es una democracia. No lo digo yo, también lo dice el informe de 'The Economist', que ha rebajado el índice de democracia de España""",2022-05-14,Claim,Aurora Madaula,Diputada en el Parlament de Cataluña,Organization,Junts per Catalunya,"‘The Economist’ no ha dejado de considerar España una democracia, pero le ha rebajado la categoría de “plena” a “con imperfecciones”","The Economist ha rebajado la categoría de España de democracia plena a democracia «con imperfecciones», al mismo nivel que Francia, Italia, Portugal o los Estados Unidos, pero sigue considerándola una democracia
",Rating,Engañoso,#ff8433,98756,98754,113114,ClaimReview,320864,2022-05-25,https://www.newtral.es/espana-indice-democracia/20220525/
“Aena proponía construir en aquellos territorios aeroportuarios una superficie edificada equivalente a casi todo Ciutat Vella: dos millones de metros cuadrados”,2022-05-10,Claim,Ernest Maragall,Presidente de ERC en el Ayuntamiento de Barcelona,Organization,Esquerra Republicana de Catalunya,"Aena no proponía construir “una superficie edificada equivalente a casi todo Ciutat Vella” en Barcelona, sino la mitad","Ernest Maragall afirmó que la “operación inmobiliaria” de Aena proponía construir una superficie edificada equivalente a casi todo Ciutat Vella, pero el Máster Plan contemplaba 1.848.744 m² frente a los 4.368.000 m² del casco histórico
",Rating,Engañoso,#ff8433,98887,98754,113104,ClaimReview,320034,2022-05-23,https://www.newtral.es/aena-ciutat-vella-ernest-maragall-factcheck/20220523/
"""Aquí [en Andalucía] se aprobó la primera ley de cambio climático de la democracia en España"".",2022-05-14,Claim,Pedro Sánchez,Presidente del Gobierno,Organization,PSOE,"Cataluña aprobó una ley de cambio climático un año antes que Andalucía, aunque Sánchez dice que esta fue la primera","Cataluña aprobó su ley contra el cambio climático un año antes que Andalucía, pero algunos artículos fueron anulados por el Tribunal Constitucional
",Rating,Falso,#f54242,98761,98750,98860,ClaimReview,319675,2022-05-20,https://www.newtral.es/andalucia-ley-cambio-climatico-pedro-sanchez-factcheck/20220520/
“Tenemos ya 24 universidades de nuestro sistema que forman parte de esas universidades europeas (...) por encima de Alemania o Italia”,2022-05-09,Claim,Joan Subirats,Ministro de Universidades,Organization,Unidas Podemos,España no tiene más centros que Alemania e Italia en la red de Universidades Europeas como dice Subirats,"El proyecto de Universidades Europeas está compuesto por 279 centros de todo el continente. España cuenta con 24 universidades adscritas, las mismas que Italia, mientras que Alemania es la que más tiene, con 35 centros
",Rating,Engañoso,#ff8433,98763,98754,112689,ClaimReview,315784,2022-05-17,https://www.newtral.es/universidades-espanolas-red-europea-factcheck/20220517/
“Zamora en caída libre. Ni un solo MIR solicita plaza aquí…”,2022-05-10,Claim,Ana Sánchez,Secretaria de Organización del PSOE de Castilla y León y vicepresidenta segunda de las Cortes de Castilla y León,Organization,PSOE,La mitad de los destinos mir seguían sin asignar cuando Ana Sánchez (PSOE) criticó a Mañueco porque ninguno había pedido ir a Zamora,"Cuando la secretaria de Organización del PSOE en Castilla y León criticó que no había “ni un solo mir” con plaza en Zamora en 2022, tres de las 21 plazas en la provincia ya habían sido ocupadas y el resto faltaban por asignar
",Rating,Engañoso,#ff8433,98761,98754,113067,ClaimReview,315044,2022-05-13,https://www.newtral.es/destinos-mir-2022-ana-sanchez-factcheck/20220513/
“Estamos hablando de un 24% (de mujeres autónomas) y también tiene que ser mejorable”,2022-05-06,Claim,Yolanda Díaz,Vicepresidenta segunda del Gobierno y ministra de Trabajo y Economía Social,Organization,Unidas Podemos,Las trabajadoras autónomas representan un 36% del total y no un 24% como afirma Yolanda Díaz,"En abril se alcanzó la cifra más alta de los últimos cinco años en la afiliación de mujeres en el régimen de autónomos: más de 1,2 millones de afiliadas. Este mismo mes, los hombres superaron los 2,1 millones
",Rating,Engañoso,#ff8433,98763,98754,110215,ClaimReview,314838,2022-05-13,https://www.newtral.es/mujeres-autonomas-espana-factcheck/20220513/
"""Vamos a acoger una cumbre de la OTAN [...] y la presidencia de la Unión Europea [...] Eso solo se logra con una confianza absoluta de nuestros socios y aliados”",2022-05-06,Claim,José Manuel Albares,"Ministro de Asuntos Exteriores, de Unión Europea y de Cooperación",Organization,PSOE,La presidencia del Consejo de la Unión Europea es rotatoria y asumirla no depende de la “confianza” hacia España como afirma el ministro Albares,"La presidencia del Consejo de la Unión Europea es rotatoria y en 2016 se fijó que España la ostentaría en 2023. Por lo tanto, no responde a una “una confianza absoluta de nuestros socios” como afirmó el ministro
",Rating,Engañoso,#ff8433,98761,98754,112988,ClaimReview,314738,2022-05-12,https://www.newtral.es/presidencia-consejo-ue-factcheck/20220512/
“[Hay] 30.000 empresas desaparecidas en España de enero a marzo de 2022”,2022-05-09,Claim,Jorge Buxadé,Eurodiputado,Organization,Vox,"No hay “30.000 empresas desaparecidas” en el primer trimestre del año como dice Jorge Buxadé, hay más creadas que disueltas","El número de empresas ha crecido entre enero y marzo de 2022 según los datos del Colegio de Registradores, del INE y de la Seguridad Social, aunque la cifra varía según la fuente
",Rating,Falso,#f54242,98768,98750,111039,ClaimReview,314468,2022-05-12,https://www.newtral.es/empresas-desaparecidas-creadas-jorge-buxade-factcheck/20220512/
“Hoy lideramos nuevamente el crecimiento en autónomos en este país; también en empresas y sociedades”,2022-05-06,Claim,Juan Marín,Vicepresidente de Andalucía,Organization,Ciudadanos,"Andalucía es la quinta comunidad en creación de empresas, aunque Marín dice que 'lidera' el crecimiento","Marín utiliza los datos absolutos de creación de empresas para comparar el crecimiento entre comunidades, pero los expertos apuntan que es incorrecto, ya que no tiene en cuenta la población de cada territorio
",Rating,Engañoso,#ff8433,98755,98754,98823,ClaimReview,313813,2022-05-11,https://www.newtral.es/creacion-de-empresas-andalucia-juan-marin-factcheck/20220511/
“Madrid da confianza a los mercados y reduce la deuda pública en más de 6.000 euros por habitante”,2022-05-06,Claim,Isabel Díaz Ayuso,Presidenta de la Comunidad de Madrid,Organization,Partido Popular,"Madrid ha aumentado su deuda pública por habitante en 40 euros desde 2019, no la “reduce en 6.000” como dice Ayuso","La presidenta de la Comunidad de Madrid aseguró que la capital “reduce la deuda pública” estatal, pero el cálculo está basado en una hipótesis
",Rating,Falso,#f54242,98757,98750,98789,ClaimReview,313121,2022-05-11,https://www.newtral.es/madrid-reduce-deuda-publica-isabel-diaz-ayuso/20220511/
"“Comparando España con el resto de países europeos, es uno de los países que tiene los precios (de gasolina y gasoil) más bajos, antes y después de impuestos”",2022-05-06,Claim,Nadia Calviño,Vicepresidenta tercera y ministra de Asuntos Económicos y Transformación Digital,Organization,PSOE,"El precio de la gasolina en España está entre los diez más caros de la Unión Europea, pese a lo que dice Calviño","España es el sexto país de la Unión Europea donde más cara es la gasolina antes de aplicar impuestos y la novena con ellos añadidos, aunque el precio sí se sitúa por debajo de la media de la UE
",Rating,Engañoso,#ff8433,98761,98754,111683,ClaimReview,313099,2022-05-10,https://www.newtral.es/precio-gasolina-calvino-factcheck/20220510/
"“Esquerra Republicana tiene más diputados que nosotros y nosotros tenemos el doble de votos que tiene Esquerra Republicana, es decir, que están sobrerrepresentados en el Congreso, tanto Junts per Catalunya como Esquerra Republicana”",2022-05-04,Claim,Carlos Carrizosa,Presidente del grupo parlamentario de Ciudadanos en el Parlament de Catalunya,Organization,Ciudadanos,ERC y Junts no están “sobrerrepresentados” en el Congreso como dice Carlos Carrizosa,"El líder de CS en el Parlament hace referencia al número de votos y los escaños conseguidos por los naranjas en el Congreso de los Diputados frente a los de ERC y Junts
&nbsp;
&nbsp;
",Rating,Engañoso,#ff8433,98755,98754,111550,ClaimReview,313756,2022-05-10,https://www.newtral.es/erc-junts-congreso-carrizosa-factcheck/20220510/
"“El Estado está recaudando más que nunca, es que tiene hasta 20.000 millones de recaudación casi extraordinaria”",2022-04-28,Claim,Juan Bravo,Consejero de Hacienda y Financiación Europea en la Junta de Andalucía,Organization,Partido Popular,La recaudación del Estado aumentó en 20.000 millones si se comparan los dos últimos trimestres,"En los dos últimos trimestres el Estado ha recaudado casi 20.000 millones de euros más frente al mismo periodo del año anterior, pero Juan Bravo no menciona el periodo al que hace referencia en su afirmación
",Rating,Verdad a medias,#ebe013,98757,98749,112956,ClaimReview,311635,2022-05-06,https://www.newtral.es/recaudacion-estado-inflacion-juan-bravo/20220506/
“Hemos reducido cinco puntos la brecha retributiva entre hombres y mujeres”,2022-05-04,Claim,Yolanda Díaz,Vicepresidenta segunda del Gobierno y ministra de Trabajo y Economía Social,Organization,En Marea,"Yolanda Díaz asegura que “han reducido” la brecha salarial cinco puntos, pero una parte de esta reducción es previa a su llegada al Gobierno","Entre 2018 y 2020 la brecha salarial entre hombres y mujeres ha pasado de un 20,96% a un 16,2%, cinco puntos menos, según el INE
",Rating,Verdad a medias,#ebe013,110220,98749,110215,ClaimReview,311968,2022-05-06,https://www.newtral.es/brecha-salarial-espana-yolanda-diaz-brecha-retributiva-fact-check/20220506/
